,com,lat,lic,lon,x_merc,y_merc
9231,KT4GOUT,37.344892,322016110012037,126.925903,14129326.890436433,4487289.938247998
9233,KT4GOUT,37.345056,322016110064587,126.925247,14129253.864850475,4487312.90233897
9234,KT4GOUT,37.345334,322014110040537,126.923268,14129033.563578192,4487351.8293882385
9241,KT4GOUT,37.345334,322014110041554,126.923268,14129033.563578192,4487351.8293882385
9242,KT4GOUT,37.345334,322012110023277,126.923268,14129033.563578192,4487351.8293882385
9243,KT4GOUT,37.345536,322015110048119,126.92673,14129418.95165532,4487380.114600776
9245,KT4GOUT,37.345536,322013110007096,126.92673,14129418.95165532,4487380.114600776
9257,KT4GOUT,37.353425,322016110027720,126.932,14130005.605371801,4488484.837697209
9258,KT4GOUT,37.353425,322016110021877,126.932,14130005.605371801,4488484.837697209
9264,KT4GOUT,37.358233,322016110064575,126.934556,14130290.137990268,4489158.174983772
9269,KT4GOUT,37.353955,322014110040547,126.931983,14130003.712940456,4488559.059534227
9272,KT4GOUT,37.353955,322014110041797,126.931983,14130003.712940456,4488559.059534227
9273,KT4GOUT,37.353955,322016110066534,126.931983,14130003.712940456,4488559.059534227
9275,KT4GOUT,37.353972,322016110066535,126.931969,14130002.154467585,4488561.440243334
9287,KT4GOUT,37.353088,322014110041668,126.929738,14129753.800683627,4488437.644084702
9288,KT4GOUT,37.353088,322012110023272,126.929738,14129753.800683627,4488437.644084702
9289,KT4GOUT,37.351154,852015110003856,126.931097,14129905.083871614,4488166.81006097
9290,KT4GOUT,37.351154,852015110005855,126.931097,14129905.083871614,4488166.81006097
9295,KT4GOUT,37.358468,322014110041252,126.936875,14130548.287889417,4489191.086709684
9296,KT4GOUT,37.358467,322014110046722,126.936853,14130545.83886062,4489190.946659567
9297,KT4GOUT,37.359211,322016110058776,126.937186,14130582.908251056,4489295.144461508
9299,KT4GOUT,37.359186,322016110058787,126.937144,14130578.232832441,4489291.64317451
9300,KT4GOUT,37.359186,322016110063326,126.937144,14130578.232832441,4489291.64317451
9307,KT4GOUT,37.358233,322014110039628,126.934556,14130290.137990268,4489158.174983772
9308,KT4GOUT,37.358233,322016110012064,126.934556,14130290.137990268,4489158.174983772
9316,KT4GOUT,37.359285,322015110002042,126.94148,14131060.91414452,4489305.508277858
9317,KT4GOUT,37.359285,322014110040546,126.94148,14131060.91414452,4489305.508277858
9321,KT4GOUT,37.360065,322014110040572,126.939065,14130792.077574257,4489414.749125773
9323,KT4GOUT,37.337327,322016110032467,126.918722,14128527.505173048,4486230.704049343
9324,KT4GOUT,37.337327,322016110032259,126.918722,14128527.505173048,4486230.704049343
9328,KT4GOUT,37.337687,322015110046359,126.922621,14128961.53986765,4486281.108017693
9336,KT4GOUT,37.338798,852015110011712,126.930843,14129876.808720952,4486436.661787721
9339,KT4GOUT,37.338798,322015110083289,126.930843,14129876.808720952,4486436.661787721
9342,KT4GOUT,37.338798,322016110014440,126.930843,14129876.808720952,4486436.661787721
9345,KT4GOUT,37.338798,322015110083251,126.930843,14129876.808720952,4486436.661787721
9347,KT4GOUT,37.338883,322016110064859,126.930764,14129868.014481181,4486448.562935991
9366,KT4GOUT,37.352001,852015110003859,126.933094,14130127.388894727,4488285.421621099
9368,KT4GOUT,37.352001,852015110007325,126.933094,14130127.388894727,4488285.421621099
9369,KT4GOUT,37.352001,322014110041266,126.933094,14130127.388894727,4488285.421621099
9370,KT4GOUT,37.352001,852015110005572,126.933094,14130127.388894727,4488285.421621099
9375,KT4GOUT,37.352014,322016110021895,126.933089,14130126.832297273,4488287.2421159195
9376,KT4GOUT,37.352014,322016110066533,126.933089,14130126.832297273,4488287.2421159195
9380,KT4GOUT,37.356511,322016110013008,126.941628,14131077.389429158,4488917.012204384
9384,KT4GOUT,37.355683,322016110010512,126.940636,14130966.96049429,4488801.054370862
9387,KT4GOUT,37.355673,322012110010236,126.940628,14130966.069938365,4488799.653921755
9388,KT4GOUT,37.356682,322017110031425,126.937622,14130631.44354904,4488940.960177199
9390,KT4GOUT,37.356682,322014110007051,126.937622,14130631.44354904,4488940.960177199
9395,KT4GOUT,37.356682,322014110040551,126.937622,14130631.44354904,4488940.960177199
9399,KT4GOUT,37.360081,322016110021137,126.938981,14130782.72673703,4489416.989975562
9404,KT4GOUT,37.360997,322016110010493,126.946419,14131610.721109549,4489545.279422618
9412,KT4GOUT,37.361004,322012110023308,126.946389,14131607.381524824,4489546.25980652
9416,KT4GOUT,37.359934,322012110023309,126.944598,14131408.008316815,4489396.402186089
9418,KT4GOUT,37.360319,322016110023864,126.943336,14131267.523119433,4489450.32267259
9422,KT4GOUT,37.360319,322014110041250,126.943328,14131266.632563507,4489450.32267259
9428,KT4GOUT,37.341483,322015110083287,126.934834,14130321.08480871,4486812.604566841
9430,KT4GOUT,37.341525,322016110064858,126.934661,14130301.8265368,4486818.48534278
9436,KT4GOUT,37.340148,322018110001274,126.934695,14130305.611399489,4486625.681616776
9437,KT4GOUT,37.340148,322018110001273,126.934695,14130305.611399489,4486625.681616776
9440,KT4GOUT,37.340148,322018110001275,126.934695,14130305.611399489,4486625.681616776
9442,KT4GOUT,37.339292,322016110064861,126.935517,14130397.11602092,4486505.828649518
9449,KT4GOUT,37.340917,322016110064860,126.932,14130005.605371801,4486733.354430957
9450,KT4GOUT,37.340917,322017110037922,126.932,14130005.605371801,4486733.354430957
9453,KT4GOUT,37.340773,322016110014438,126.932091,14130015.735445462,4486713.191947526
9455,KT4GOUT,37.340773,322015110083252,126.932091,14130015.735445462,4486713.191947526
9456,KT4GOUT,37.340773,852015110011710,126.932091,14130015.735445462,4486713.191947526
9460,KT4GOUT,37.337006,322017110037916,126.934983,14130337.671412837,4486185.760714643
9461,KT4GOUT,37.337006,322015110074003,126.934965,14130335.667662004,4486185.760714643
9463,KT4GOUT,37.337006,322016110012748,126.934965,14130335.667662004,4486185.760714643
9469,KT4GOUT,37.337692,322017110037915,126.932778,14130092.21193564,4486281.80807451
9473,KT4GOUT,37.33768,322016110012750,126.932766,14130090.876101749,4486280.127938227
9474,KT4GOUT,37.33768,322013110060300,126.932766,14130090.876101749,4486280.127938227
9476,KT4GOUT,37.338635,852014110000689,126.932764,14130090.653462768,4486413.839623426
9477,KT4GOUT,37.337609,852017110015242,126.930951,14129888.831225958,4486270.187137383
9478,KT4GOUT,37.337609,322015110083253,126.930951,14129888.831225958,4486270.187137383
9480,KT4GOUT,37.337609,852015110011711,126.930951,14129888.831225958,4486270.187137383
9481,KT4GOUT,37.337609,322015110083288,126.930951,14129888.831225958,4486270.187137383
9482,KT4GOUT,37.337609,322016110014439,126.930951,14129888.831225958,4486270.187137383
9484,KT4GOUT,37.337617,322016110064857,126.930786,14129870.463509977,4486271.307227149
9487,KT4GOUT,37.340773,322015110083250,126.932091,14130015.735445462,4486713.191947526
9489,KT4GOUT,37.342021,322012110010219,126.937547,14130623.09458723,4486887.934755007
9497,KT4GOUT,37.341131,322017110037921,126.936631,14130521.125933664,4486763.318193031
9502,KT4GOUT,37.341093,322016110012749,126.936589,14130516.45051505,4486757.997518765
9504,KT4GOUT,37.341093,322015110032895,126.936589,14130516.45051505,4486757.997518765
9510,KT4GOUT,37.341667,322017110037920,126.934944,14130333.329952696,4486838.367990548
9511,KT4GOUT,37.341667,322016110029676,126.934944,14130333.329952696,4486838.367990548
9512,KT4GOUT,37.341667,322016110029672,126.934944,14130333.329952696,4486838.367990548
9514,KT4GOUT,37.341483,322016110014437,126.934834,14130321.08480871,4486812.604566841
9516,KT4GOUT,37.341483,852015110011709,126.934834,14130321.08480871,4486812.604566841
9527,KT4GOUT,37.351214,322012110010206,126.941808,14131097.4269375,4488175.212252593
9528,KT4GOUT,37.351214,322015110045956,126.941808,14131097.4269375,4488175.212252593
9529,KT4GOUT,37.351214,322017110053722,126.941808,14131097.4269375,4488175.212252593
9538,KT4GOUT,37.353003,322017110031173,126.940315,14130931.226937745,4488425.740684739
9539,KT4GOUT,37.353003,322015110045955,126.940315,14130931.226937745,4488425.740684739
9543,KT4GOUT,37.353517,322012110023304,126.942374,14131160.433769291,4488497.7214501975
9546,KT4GOUT,37.353517,322014110084335,126.942374,14131160.433769291,4488497.7214501975
9555,KT4GOUT,37.35466,322012110010207,126.94632,14131599.70047996,4488657.789393754
9557,KT4GOUT,37.35466,322016110060981,126.94632,14131599.70047996,4488657.789393754
9558,KT4GOUT,37.354672,322016110010489,126.946336,14131601.481591813,4488659.4699100265
9561,KT4GOUT,37.355824,322012110010237,126.943447,14131279.879582912,4488820.80072316
9566,KT4GOUT,37.355839,322016110010503,126.943458,14131281.10409731,4488822.90140112
9570,KT4GOUT,37.35648,322012110023305,126.947254,14131703.672884362,4488912.6707648635
9571,KT4GOUT,37.35648,322016110060982,126.947254,14131703.672884362,4488912.6707648635
9576,KT4GOUT,37.356483,322016110010491,126.947281,14131706.678510614,4488913.090904093
9583,KT4GOUT,37.345353,322015110045075,126.938828,14130765.69485494,4487354.489875284
9585,KT4GOUT,37.345339,322012110010215,126.938809,14130763.579784613,4487352.529516344
9588,KT4GOUT,37.345339,322016110060990,126.938809,14130763.579784613,4487352.529516344
9596,KT4GOUT,37.343247,322012110085613,126.936683,14130526.914547186,4487059.599988077
9599,KT4GOUT,37.342031,322016110059898,126.937561,14130624.653060105,4486889.334949486
9600,KT4GOUT,37.342031,322016110066284,126.937561,14130624.653060105,4486889.334949486
9614,KT4GOUT,37.359441,852016110004865,126.949888,14131996.888423111,4489327.356356611
9615,KT4GOUT,37.360475,322017110032908,126.949622,14131967.277438559,4489472.171052364
9618,KT4GOUT,37.361784,852017110021886,126.948974,14131895.142408526,4489655.5031567
9619,KT4GOUT,37.361784,852017110022515,126.948974,14131895.142408526,4489655.5031567
9623,KT4GOUT,37.360308,322016110066281,126.947783,14131762.56089499,4489448.782083424
9624,KT4GOUT,37.360308,322016110010502,126.947783,14131762.56089499,4489448.782083424
9630,KT4GOUT,37.360296,322012110023306,126.947765,14131760.557144158,4489447.101440952
9637,KT4GOUT,37.360122,322016110010492,126.946061,14131570.868731847,4489422.732155329
9640,KT4GOUT,37.360118,322012110023307,126.94604,14131568.53102254,4489422.17194253
9643,KT4GOUT,37.357683,322017110031172,126.945747,14131535.914411735,4489081.147942971
9646,KT4GOUT,37.357689,322016110010490,126.9458,14131541.814344747,4489081.988234917
9651,KT4GOUT,37.357829,852017110000454,126.949041,14131902.600814408,4489101.595066043
9652,KT4GOUT,37.357829,852018110003468,126.949041,14131902.600814408,4489101.595066043
9657,KT4GOUT,37.358616,852015110007300,126.947303,14131709.127539411,4489211.814147399
9659,KT4GOUT,37.358795,322016110055644,126.948271,14131816.884806497,4489236.88319763
9660,KT4GOUT,37.358806,322018110020311,126.948294,14131819.445154788,4489238.42375574
9661,KT4GOUT,37.358806,322018110020255,126.948294,14131819.445154788,4489238.42375574
9663,KT4GOUT,37.359029,852015110007327,126.949182,14131918.29686261,4489269.655118826
9664,KT4GOUT,37.359029,852015110007204,126.949182,14131918.29686261,4489269.655118826
9666,KT4GOUT,37.348168,322012110010229,126.940767,14130981.543347584,4487748.669473834
9669,KT4GOUT,37.34822,322015110045959,126.941568,14131070.710259711,4487755.951083237
9670,KT4GOUT,37.34822,322012110010217,126.941568,14131070.710259711,4487755.951083237
9676,KT4GOUT,37.349354,852013110008637,126.938391,14130717.04823746,4487914.747434803
9677,KT4GOUT,37.349363,322012110010234,126.938391,14130717.04823746,4487916.007732901
9678,KT4GOUT,37.349363,322015110045967,126.938391,14130717.04823746,4487916.007732901
9687,KT4GOUT,37.35107,322017110028516,126.943864,14131326.299810572,4488155.047003979
9688,KT4GOUT,37.35107,322015110045957,126.943864,14131326.299810572,4488155.047003979
9690,KT4GOUT,37.363256,322015110025217,126.952363,14132272.404162824,4489861.668059708
9692,KT4GOUT,37.363256,322017110046244,126.952363,14132272.404162824,4489861.668059708
9693,KT4GOUT,37.363269,322017110002279,126.952347,14132270.623050973,4489863.488827548
9694,KT4GOUT,37.363269,322014110078803,126.952347,14132270.623050973,4489863.488827548
9695,KT4GOUT,37.363269,322017110002276,126.952347,14132270.623050973,4489863.488827548
9708,KT4GOUT,37.346182,322013110038460,126.942398,14131163.10543707,4487470.571781357
9709,KT4GOUT,37.346192,322016110086743,126.942428,14131166.445021793,4487471.972053429
9710,KT4GOUT,37.346192,322016110066262,126.942428,14131166.445021793,4487471.972053429
9716,KT4GOUT,37.346808,322015110045954,126.938856,14130768.81180068,4487558.229172516
9719,KT4GOUT,37.347039,322016110012011,126.938797,14130762.24395072,4487590.575774619
9727,KT4GOUT,37.348168,322016110060989,126.940767,14130981.543347584,4487748.669473834
9728,KT4GOUT,37.348168,322015110043261,126.940767,14130981.543347584,4487748.669473834
9736,KT4GOUT,37.347106,322012110010235,126.94498,14131450.532362299,4487599.957708131
9748,KT4GOUT,37.354182,322016110060980,126.94934,14131935.885342157,4488590.849047355
9751,KT4GOUT,37.351812,322016110060983,126.947206,14131698.329548802,4488258.954462763
9752,KT4GOUT,37.351812,322013110015769,126.947206,14131698.329548802,4488258.954462763
9753,KT4GOUT,37.351812,322015110045958,126.947206,14131698.329548802,4488258.954462763
9760,KT4GOUT,37.35213,322017110031426,126.946502,14131619.960627286,4488303.486545208
9761,KT4GOUT,37.35213,852015110007304,126.946502,14131619.960627286,4488303.486545208
9762,KT4GOUT,37.35213,322012110023302,126.946502,14131619.960627286,4488303.486545208
9763,KT4GOUT,37.35213,322014110083372,126.946502,14131619.960627286,4488303.486545208
9773,KT4GOUT,37.343405,322016110060985,126.942245,14131146.07355498,4487081.72344384
9777,KT4GOUT,37.343555,852013110008652,126.943834,14131322.960225847,4487102.726767702
9785,KT4GOUT,37.345069,322018110030304,126.945458,14131503.743078897,4487314.722665402
9786,KT4GOUT,37.345069,322018110030218,126.945458,14131503.743078897,4487314.722665402
9791,KT4GOUT,37.345908,322012110010233,126.944027,14131344.444887573,4487432.2043991955
9792,KT4GOUT,37.345908,322015110045961,126.944027,14131344.444887573,4487432.2043991955
9794,KT4GOUT,37.345908,322016110060984,126.944027,14131344.444887573,4487432.2043991955
9805,KT4GOUT,37.349411,852015110007321,126.94672,14131644.228276277,4487922.729325308
9814,KT4GOUT,37.347943,322012110010216,126.945872,14131549.829348085,4487717.162568196
9815,KT4GOUT,37.347943,322015110045965,126.945872,14131549.829348085,4487717.162568196
9819,KT4GOUT,37.347943,322016110060987,126.945872,14131549.829348085,4487717.162568196
9820,KT4GOUT,37.349121,322015110045964,126.94458,14131406.00456598,4487882.119769963
9821,KT4GOUT,37.349121,322012110010226,126.94458,14131406.00456598,4487882.119769963
9824,KT4GOUT,37.349121,322016110060986,126.94458,14131406.00456598,4487882.119769963
9830,KT4GOUT,37.361209,852015110007348,126.95422,14132479.124457229,4489574.971089841
9831,KT4GOUT,37.361209,852015110003858,126.95422,14132479.124457229,4489574.971089841
9832,KT4GOUT,37.361209,852015110005571,126.95422,14132479.124457229,4489574.971089841
9836,KT4GOUT,37.359828,322016110064818,126.954225,14132479.681054682,4489381.556594213
9837,KT4GOUT,37.359828,322016110070679,126.954225,14132479.681054682,4489381.556594213
9838,KT4GOUT,37.35983,322017110046249,126.954194,14132476.230150467,4489381.836699526
9839,KT4GOUT,37.35983,322016110068201,126.954194,14132476.230150467,4489381.836699526
9842,KT4GOUT,37.356942,322018110015745,126.954652,14132527.214477248,4488977.372404152
9843,KT4GOUT,37.356942,322018110015747,126.954652,14132527.214477248,4488977.372404152
9844,KT4GOUT,37.356942,322018110015746,126.954652,14132527.214477248,4488977.372404152
9849,KT4GOUT,37.357914,322015110078164,126.953544,14132403.872481449,4489113.499231356
9851,KT4GOUT,37.357914,322017110046253,126.953544,14132403.872481449,4489113.499231356
9854,KT4GOUT,37.357914,322017110046247,126.953544,14132403.872481449,4489113.499231356
9855,KT4GOUT,37.357914,322016110009731,126.953544,14132403.872481449,4489113.499231356
9864,KT4GOUT,37.354931,322017110052177,126.952469,14132284.204028849,4488695.7411184
9865,KT4GOUT,37.355296,852013110007178,126.95095,14132115.109722335,4488746.857126455
9876,KT4GOUT,37.354122,322015110020271,126.949342,14131936.107981138,4488582.446523524
9877,KT4GOUT,37.354122,322015110037177,126.949342,14131936.107981138,4488582.446523524
9887,KT4GOUT,37.356502,322017110046248,126.953812,14132433.706104985,4488915.751786276
9888,KT4GOUT,37.356502,322017110008805,126.953812,14132433.706104985,4488915.751786276
9889,KT4GOUT,37.356502,322017110008799,126.953812,14132433.706104985,4488915.751786276
9891,KT4GOUT,37.358658,322017110002281,126.950936,14132113.551249463,4489217.6962655485
9892,KT4GOUT,37.358228,852016110003365,126.950322,14132045.201082114,4489157.4747354025
9909,KT4GOUT,37.357139,322016110068193,126.949525,14131956.479447952,4489004.961752408
9910,KT4GOUT,37.357139,322016110070671,126.949525,14131956.479447952,4489004.961752408
9911,KT4GOUT,37.357139,322017110038063,126.949525,14131956.479447952,4489004.961752408
